Filebench Version 1.5-alpha3
0.000: Allocated 2393MB of shared memory
2.290: Populating and pre-allocating filesets
2.290: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.016MB total size
2.290: Removing logfiles tree (if exists)
2.293: Pre-allocating directories in logfiles tree
2.293: Pre-allocating files in logfiles tree
3.358: bigfileset populated: 1250000 files, avg. dir. width = 20, avg. dir. depth = 4.7, 0 leafdirs, 19531.250MB total size
3.358: Removing bigfileset tree (if exists)
3.360: Pre-allocating directories in bigfileset tree
8.616: Pre-allocating files in bigfileset tree
299.459: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
299.459: Population and pre-allocation of filesets completed
304.438: Attempting to create fileset more than once, ignoring
304.443: Starting 1 webserver instances
305.529: Running...
315.751: Per-Operation Breakdown
finish               1324ops      132ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
closefile2           1520ops      152ops/s   0.0mb/s      1.7ms/op [0.03ms - 45.91ms]
readfile2            1519ops      152ops/s   2.4mb/s      5.7ms/op [0.60ms - 154.55ms]
openfile2            1517ops      152ops/s   0.0mb/s     22.4ms/op [0.58ms - 444.49ms]
closefile1           1516ops      152ops/s   0.0mb/s      1.7ms/op [0.05ms - 38.13ms]
readfile1            1515ops      151ops/s   2.4mb/s      5.3ms/op [0.59ms - 142.67ms]
openfile1            1518ops      152ops/s   0.0mb/s     22.5ms/op [0.54ms - 453.32ms]
346.405: IO Summary: 47326 ops 4732.029 ops/s 1527/153 rd/wr  25.1mb/s  54.8ms/op
356.622: Per-Operation Breakdown
finish               1615ops      161ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
appendlog            1607ops      161ops/s   1.3mb/s    283.5ms/op [1.15ms - 701.46ms]
closefile10          1610ops      161ops/s   0.0mb/s      1.6ms/op [0.08ms - 40.05ms]
readfile10           1610ops      161ops/s   2.5mb/s      5.0ms/op [0.73ms - 79.43ms]
openfile10           1610ops      161ops/s   0.0mb/s     22.1ms/op [0.51ms - 159.19ms]
closefile9           1610ops      161ops/s   0.0mb/s      1.7ms/op [0.04ms - 64.31ms]
readfile9            1610ops      161ops/s   2.5mb/s      5.0ms/op [0.60ms - 117.39ms]
openfile9            1609ops      161ops/s   0.0mb/s     22.0ms/op [0.59ms - 161.34ms]
closefile8           1608ops      161ops/s   0.0mb/s      1.7ms/op [0.04ms - 55.61ms]
readfile8            1607ops      161ops/s   2.5mb/s      5.1ms/op [0.64ms - 103.67ms]
openfile8            1605ops      160ops/s   0.0mb/s     22.2ms/op [0.65ms - 149.22ms]
closefile7           1605ops      160ops/s   0.0mb/s      1.7ms/op [0.03ms - 98.37ms]
readfile7            1606ops      161ops/s   2.5mb/s      5.3ms/op [0.96ms - 117.08ms]
openfile7            1607ops      161ops/s   0.0mb/s     22.8ms/op [0.60ms - 162.66ms]
closefile6           1607ops      161ops/s   0.0mb/s      1.6ms/op [0.05ms - 21.12ms]
readfile6            1609ops      161ops/s   2.5mb/s      5.1ms/op [0.63ms - 111.90ms]
openfile6            1613ops      161ops/s   0.0mb/s     21.8ms/op [0.54ms - 156.33ms]
closefile5           1614ops      161ops/s   0.0mb/s      1.6ms/op [0.02ms - 50.39ms]
readfile5            1613ops      161ops/s   2.5mb/s      5.3ms/op [0.68ms - 118.39ms]
openfile5            1617ops      162ops/s   0.0mb/s     22.2ms/op [1.00ms - 159.16ms]
closefile4           1617ops      162ops/s   0.0mb/s      1.7ms/op [0.05ms - 50.36ms]
readfile4            1616ops      162ops/s   2.5mb/s      5.3ms/op [1.03ms - 117.14ms]
openfile4            1616ops      162ops/s   0.0mb/s     22.0ms/op [0.61ms - 145.67ms]
closefile3           1618ops      162ops/s   0.0mb/s      1.7ms/op [0.05ms - 55.63ms]
readfile3            1617ops      162ops/s   2.5mb/s      5.1ms/op [0.61ms - 88.89ms]
openfile3            1617ops      162ops/s   0.0mb/s     21.5ms/op [0.52ms - 140.77ms]
closefile2           1616ops      162ops/s   0.0mb/s      1.7ms/op [0.04ms - 75.41ms]
readfile2            1617ops      162ops/s   2.5mb/s      5.2ms/op [0.62ms - 117.89ms]
openfile2            1615ops      161ops/s   0.0mb/s     21.5ms/op [0.66ms - 152.16ms]
closefile1           1616ops      162ops/s   0.0mb/s      1.6ms/op [0.05ms - 60.47ms]
readfile1            1619ops      162ops/s   2.5mb/s      5.0ms/op [0.61ms - 59.52ms]
openfile1            1614ops      161ops/s   0.0mb/s     22.7ms/op [0.55ms - 160.82ms]
356.623: IO Summary: 49975 ops 4996.834 ops/s 1612/161 rd/wr  26.5mb/s  52.0ms/op
366.837: Per-Operation Breakdown
finish               1456ops      146ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
appendlog            1457ops      146ops/s   1.2mb/s    325.1ms/op [0.86ms - 1214.24ms]
closefile10          1458ops      146ops/s   0.0mb/s      1.7ms/op [0.07ms - 39.12ms]
readfile10           1458ops      146ops/s   2.3mb/s      5.4ms/op [0.69ms - 160.12ms]
openfile10           1459ops      146ops/s   0.0mb/s     23.7ms/op [0.62ms - 673.31ms]
closefile9           1460ops      146ops/s   0.0mb/s      1.8ms/op [0.06ms - 100.59ms]
readfile9            1459ops      146ops/s   2.3mb/s      6.0ms/op [1.04ms - 282.58ms]
openfile9            1459ops      146ops/s   0.0mb/s     24.4ms/op [0.81ms - 693.14ms]
closefile8           1459ops      146ops/s   0.0mb/s      2.1ms/op [0.07ms - 112.86ms]
readfile8            1459ops      146ops/s   2.3mb/s      6.3ms/op [1.10ms - 283.92ms]
openfile8            1462ops      146ops/s   0.0mb/s     22.9ms/op [0.56ms - 405.31ms]
closefile7           1462ops      146ops/s   0.0mb/s      1.7ms/op [0.03ms - 115.72ms]
readfile7            1461ops      146ops/s   2.3mb/s      5.0ms/op [0.99ms - 79.84ms]
openfile7            1461ops      146ops/s   0.0mb/s     21.9ms/op [0.60ms - 601.79ms]
closefile6           1461ops      146ops/s   0.0mb/s      1.8ms/op [0.03ms - 110.55ms]
readfile6            1460ops      146ops/s   2.3mb/s      5.6ms/op [0.62ms - 241.99ms]
openfile6            1460ops      146ops/s   0.0mb/s     24.0ms/op [0.63ms - 601.80ms]
closefile5           1459ops      146ops/s   0.0mb/s      2.0ms/op [0.05ms - 99.00ms]
readfile5            1460ops      146ops/s   2.3mb/s      5.8ms/op [1.08ms - 266.35ms]
openfile5            1453ops      145ops/s   0.0mb/s     22.7ms/op [0.56ms - 690.72ms]
closefile4           1453ops      145ops/s   0.0mb/s      1.8ms/op [0.04ms - 101.64ms]
readfile4            1452ops      145ops/s   2.3mb/s      5.4ms/op [0.62ms - 251.98ms]
openfile4            1455ops      145ops/s   0.0mb/s     23.3ms/op [1.55ms - 657.79ms]
closefile3           1454ops      145ops/s   0.0mb/s      1.9ms/op [0.07ms - 115.72ms]
readfile3            1454ops      145ops/s   2.3mb/s      5.9ms/op [0.61ms - 256.55ms]
openfile3            1456ops      146ops/s   0.0mb/s     23.2ms/op [0.65ms - 690.42ms]
closefile2           1456ops      146ops/s   0.0mb/s      1.8ms/op [0.04ms - 103.37ms]
readfile2            1455ops      145ops/s   2.3mb/s      6.0ms/op [0.63ms - 269.37ms]
openfile2            1458ops      146ops/s   0.0mb/s     23.0ms/op [0.97ms - 595.61ms]
closefile1           1457ops      146ops/s   0.0mb/s      1.8ms/op [0.06ms - 116.10ms]
readfile1            1453ops      145ops/s   2.3mb/s      5.5ms/op [0.59ms - 251.04ms]
openfile1            1456ops      146ops/s   0.0mb/s     22.3ms/op [0.54ms - 561.79ms]
366.837: IO Summary: 45186 ops 4518.084 ops/s 1457/146 rd/wr  23.9mb/s  57.4ms/op
377.054: Per-Operation Breakdown
finish               1554ops      155ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
appendlog            1550ops      155ops/s   1.2mb/s    280.5ms/op [0.60ms - 875.58ms]
closefile10          1551ops      155ops/s   0.0mb/s      1.9ms/op [0.06ms - 115.79ms]
readfile10           1552ops      155ops/s   2.4mb/s      5.6ms/op [0.70ms - 221.77ms]
openfile10           1551ops      155ops/s   0.0mb/s     23.1ms/op [0.59ms - 179.28ms]
closefile9           1550ops      155ops/s   0.0mb/s      1.7ms/op [0.02ms - 119.09ms]
readfile9            1551ops      155ops/s   2.4mb/s      5.6ms/op [0.65ms - 198.09ms]
openfile9            1552ops      155ops/s   0.0mb/s     24.0ms/op [0.68ms - 364.73ms]
closefile8           1552ops      155ops/s   0.0mb/s      1.8ms/op [0.05ms - 115.22ms]
readfile8            1552ops      155ops/s   2.4mb/s      5.8ms/op [1.04ms - 265.08ms]
openfile8            1552ops      155ops/s   0.0mb/s     23.7ms/op [1.15ms - 371.78ms]
closefile7           1552ops      155ops/s   0.0mb/s      1.7ms/op [0.03ms - 103.81ms]
readfile7            1553ops      155ops/s   2.4mb/s      5.6ms/op [0.64ms - 291.86ms]
openfile7            1553ops      155ops/s   0.0mb/s     24.2ms/op [0.63ms - 164.52ms]
closefile6           1554ops      155ops/s   0.0mb/s      1.7ms/op [0.07ms - 94.38ms]
readfile6            1554ops      155ops/s   2.4mb/s      5.4ms/op [0.68ms - 193.11ms]
openfile6            1552ops      155ops/s   0.0mb/s     24.3ms/op [0.61ms - 377.08ms]
closefile5           1552ops      155ops/s   0.0mb/s      1.9ms/op [0.05ms - 111.25ms]
readfile5            1552ops      155ops/s   2.4mb/s      5.8ms/op [1.06ms - 288.81ms]
openfile5            1553ops      155ops/s   0.0mb/s     24.2ms/op [0.56ms - 364.74ms]
closefile4           1553ops      155ops/s   0.0mb/s      1.7ms/op [0.03ms - 109.22ms]
readfile4            1553ops      155ops/s   2.4mb/s      5.4ms/op [1.01ms - 150.53ms]
openfile4            1553ops      155ops/s   0.0mb/s     23.5ms/op [0.58ms - 366.66ms]
closefile3           1553ops      155ops/s   0.0mb/s      1.7ms/op [0.03ms - 14.08ms]
readfile3            1554ops      155ops/s   2.4mb/s      5.4ms/op [0.65ms - 127.84ms]
openfile3            1552ops      155ops/s   0.0mb/s     25.0ms/op [0.61ms - 374.13ms]
closefile2           1552ops      155ops/s   0.0mb/s      1.8ms/op [0.04ms - 118.32ms]
readfile2            1554ops      155ops/s   2.4mb/s      5.5ms/op [0.60ms - 304.05ms]
openfile2            1553ops      155ops/s   0.0mb/s     23.5ms/op [0.99ms - 368.92ms]
closefile1           1555ops      155ops/s   0.0mb/s      1.7ms/op [0.05ms - 117.68ms]
readfile1            1555ops      155ops/s   2.4mb/s      5.2ms/op [1.03ms - 123.68ms]
openfile1            1554ops      155ops/s   0.0mb/s     24.7ms/op [0.61ms - 337.60ms]
377.054: IO Summary: 48129 ops 4812.453 ops/s 1553/155 rd/wr  25.4mb/s  53.9ms/op
387.270: Per-Operation Breakdown
finish               1621ops      162ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
appendlog            1622ops      162ops/s   1.3mb/s    271.9ms/op [0.09ms - 693.10ms]
closefile10          1623ops      162ops/s   0.0mb/s      1.6ms/op [0.04ms - 41.63ms]
readfile10           1621ops      162ops/s   2.5mb/s      5.2ms/op [0.62ms - 222.74ms]
openfile10           1622ops      162ops/s   0.0mb/s     21.5ms/op [0.60ms - 593.14ms]
closefile9           1622ops      162ops/s   0.0mb/s      1.5ms/op [0.02ms - 23.78ms]
readfile9            1621ops      162ops/s   2.5mb/s      4.8ms/op [0.59ms - 43.17ms]
openfile9            1619ops      162ops/s   0.0mb/s     21.4ms/op [0.63ms - 590.61ms]
closefile8           1619ops      162ops/s   0.0mb/s      1.6ms/op [0.03ms - 33.10ms]
readfile8            1619ops      162ops/s   2.5mb/s      4.9ms/op [0.58ms - 253.71ms]
openfile8            1619ops      162ops/s   0.0mb/s     21.8ms/op [0.54ms - 588.25ms]
closefile7           1619ops      162ops/s   0.0mb/s      1.7ms/op [0.02ms - 71.59ms]
readfile7            1617ops      162ops/s   2.5mb/s      5.0ms/op [0.65ms - 177.71ms]
openfile7            1616ops      162ops/s   0.0mb/s     21.0ms/op [0.54ms - 581.21ms]
closefile6           1616ops      162ops/s   0.0mb/s      1.6ms/op [0.03ms - 50.31ms]
readfile6            1616ops      162ops/s   2.5mb/s      5.0ms/op [0.58ms - 97.76ms]
openfile6            1617ops      162ops/s   0.0mb/s     20.7ms/op [0.55ms - 571.62ms]
closefile5           1617ops      162ops/s   0.0mb/s      1.6ms/op [0.03ms - 39.09ms]
readfile5            1617ops      162ops/s   2.5mb/s      4.9ms/op [0.59ms - 42.62ms]
openfile5            1618ops      162ops/s   0.0mb/s     21.4ms/op [0.64ms - 574.61ms]
closefile4           1618ops      162ops/s   0.0mb/s      1.6ms/op [0.02ms - 28.80ms]
readfile4            1620ops      162ops/s   2.5mb/s      5.1ms/op [0.56ms - 229.71ms]
openfile4            1622ops      162ops/s   0.0mb/s     21.2ms/op [0.78ms - 556.11ms]
closefile3           1622ops      162ops/s   0.0mb/s      1.6ms/op [0.04ms - 33.06ms]
readfile3            1621ops      162ops/s   2.5mb/s      5.0ms/op [0.59ms - 143.84ms]
openfile3            1622ops      162ops/s   0.0mb/s     21.6ms/op [0.53ms - 567.69ms]
closefile2           1623ops      162ops/s   0.0mb/s      1.6ms/op [0.03ms - 39.01ms]
readfile2            1621ops      162ops/s   2.5mb/s      5.2ms/op [0.58ms - 241.22ms]
openfile2            1622ops      162ops/s   0.0mb/s     21.5ms/op [0.15ms - 577.67ms]
closefile1           1620ops      162ops/s   0.0mb/s      1.9ms/op [0.04ms - 97.43ms]
readfile1            1620ops      162ops/s   2.5mb/s      6.1ms/op [0.61ms - 240.15ms]
openfile1            1621ops      162ops/s   0.0mb/s     36.8ms/op [0.14ms - 639.39ms]
387.270: IO Summary: 50212 ops 5020.630 ops/s 1619/162 rd/wr  26.6mb/s  51.7ms/op
397.486: Per-Operation Breakdown
finish               1603ops      160ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
appendlog            1600ops      160ops/s   1.2mb/s    279.3ms/op [1.50ms - 699.55ms]
closefile10          1602ops      160ops/s   0.0mb/s      1.6ms/op [0.02ms - 21.63ms]
readfile10           1602ops      160ops/s   2.5mb/s      5.2ms/op [0.64ms - 131.63ms]
openfile10           1600ops      160ops/s   0.0mb/s     23.0ms/op [0.51ms - 239.07ms]
closefile9           1601ops      160ops/s   0.0mb/s      1.7ms/op [0.04ms - 73.19ms]
readfile9            1600ops      160ops/s   2.5mb/s      5.3ms/op [0.61ms - 134.58ms]
openfile9            1603ops      160ops/s   0.0mb/s     22.7ms/op [0.63ms - 267.94ms]
closefile8           1603ops      160ops/s   0.0mb/s      1.7ms/op [0.04ms - 96.23ms]
readfile8            1604ops      160ops/s   2.5mb/s      5.2ms/op [0.60ms - 134.61ms]
openfile8            1605ops      160ops/s   0.0mb/s     23.5ms/op [0.57ms - 272.95ms]
closefile7           1604ops      160ops/s   0.0mb/s      1.7ms/op [0.05ms - 75.89ms]
readfile7            1605ops      160ops/s   2.5mb/s      5.2ms/op [0.63ms - 132.84ms]
openfile7            1607ops      161ops/s   0.0mb/s     21.9ms/op [0.54ms - 259.68ms]
closefile6           1607ops      161ops/s   0.0mb/s      1.7ms/op [0.06ms - 16.29ms]
readfile6            1606ops      161ops/s   2.5mb/s      5.2ms/op [0.98ms - 66.94ms]
openfile6            1605ops      160ops/s   0.0mb/s     23.2ms/op [0.60ms - 238.56ms]
